COD_UNIC,EAN,Name,Brand,Price,Stock,ProductURL,ImageURL,LastSeen,MissingCount
271672,5903396464430,"Husa pentru Huawei P20 Lite, OEM, Carbon, Neagra",OEM,8.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-huse/husa-pentru-huawei-p20-lite-oem-carbon-neagra,https://img.gsmnet.ro/600x600/products/140877/husa-tpu-oem-carbon-01527751036.jpg,2026-08-03 14:39:56,0
271674,5903396460890,"Husa pentru Huawei P20 Pro, OEM, Carbon, Neagra",OEM,9.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-huse/husa-pentru-huawei-p20-pro-oem-carbon-neagra,https://img.gsmnet.ro/600x600/products/140879/husa-tpu-oem-carbon-01527751202.jpg,2026-08-03 14:39:56,0
271789,5900495667588,"Manusi Antistatice OEM, Marime L",OEM,7.99,5,https://www.gsmnet.ro/aparatura-instrumente-service-instrumente-service/manusi-antistatice-oem-marime-l,https://img.gsmnet.ro/600x600/products/140992/manusi-antistatice-marimea-l-11527690202.jpg,2026-08-03 14:39:56,0
271964,5901720133731,"Incarcator Auto Akyga AK-CH-09, 10W, 2A, 4 x USB-A, Alb",Akyga,9.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-incarcatoare/incarcator-auto-akyga-ak-ch-09-10w-2a-4-x-usb-a-alb,https://img.gsmnet.ro/600x600/products/141167/incarcator-auto-usb-akyga-01528355769.jpg,2026-08-03 14:39:56,0
272119,6957303838479,"Rack UGREEN US221 pentru HDD / SSD SATA 2.5inch, USB 3.0, Negru",UGREEN,50.99,5,https://www.gsmnet.ro/accesorii-pc-laptop-rack-uri-enclosure/rack-ugreen-us221-pentru-hdd-ssd-sata-2-5inch-usb-3-0-negru,https://img.gsmnet.ro/600x600/products/141322/carcasa-externa-hdd-ssd-3-5-01528444106.jpg,2026-08-03 14:39:56,0
272438,6957531068907,"Cablu Date si Incarcare USB-A - USB-C HOCO Flash X20, 18W, 2m, Negru",HOCO,10.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-cabluri-adaptori/cablu-date-incarcare-usb-a-usb-c-hoco-flash-x20-18w-2m-negru,https://img.gsmnet.ro/600x600/products/141632/cablu-date-incarcare-1-1530691875.jpg,2026-08-03 14:39:56,0
272484,0660982714397,Placa cu Conector Incarcare - Audio - Microfon Huawei P20 Lite,Aftermarket,11.99,5,https://www.gsmnet.ro/piese-componente-conectori-incarcare/placa-cu-conector-incarcare-audio-microfon-huawei-p20-lite,https://img.gsmnet.ro/600x600/products/141650/banda-cu-conector-audio-1-1531985358.jpg,2026-08-03 14:39:56,0
272955,0660982715554,"Suport SIM - Card Huawei P20 Lite, Albastru",Aftermarket,2.99,5,https://www.gsmnet.ro/piese-componente-componente-carcasa/suport-sim-card-huawei-p20-lite-albastru,https://img.gsmnet.ro/600x600/products/142103/suport-card-suport-1-1606914477.jpg,2026-08-03 14:39:56,0
273035,5901854624419,Clips Metalic Baku K-213,Baku,5.99,5,https://www.gsmnet.ro/aparatura-instrumente-service-instrumente-service/clips-metalic-baku-k-213,https://img.gsmnet.ro/600x600/products/142183/clips-plastic-pentru-desfacut-1-1533547950.jpg,2026-08-03 14:39:56,0
273043,5900495035639,Cleste Taiat Baku BK-109,Baku,25.99,0,https://www.gsmnet.ro/aparatura-instrumente-service-instrumente-service/cleste-taiat-baku-bk-109,https://img.gsmnet.ro/600x600/products/142191/cleste-baku-bk-109-1-1533215948.jpg,2026-08-03 14:39:56,0
273266,6957531068808,"Cablu Date si Incarcare USB-A - Lightning HOCO Flash X20, 18W, 1m, Negru",HOCO,5.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-cabluri-adaptori/cablu-date-incarcare-usb-a-lightning-hoco-flash-x20-18w-1m-negru,https://img.gsmnet.ro/600x600/products/142411/cablu-date-incarcare-1-1533209505.jpg,2026-08-03 14:39:56,0
273405,6953156257207,"Cablu Audio 3.5mm - 3.5mm Baseus Yiven M30, 1.5m, Negru CAM30-CS1",Baseus,18.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-cabluri-adaptori/cablu-audio-3-5mm-3-5mm-baseus-yiven-m30-1-5m-negru-cam30-cs1,https://img.gsmnet.ro/600x600/products/142548/cablu-audio-3-5-mm-1-1533042056.jpg,2026-08-03 14:39:56,0
273538,0660982716629,Difuzor Samsung Galaxy S20 Ultra 5G G988 / S20 Ultra G988 / S20+ G985 / S10 5G G977 / S10+ G975,Aftermarket,4.99,5,https://www.gsmnet.ro/piese-componente-piese/difuzor-samsung-galaxy-s20-ultra-5g-g988-s20-ultra-g988-s20-plus-g985-s10-5g-g977-s10-plus-g975,https://img.gsmnet.ro/600x600/products/142678/difuzor-samsung-galaxy-s9-1-1547650965.jpg,2026-08-03 14:39:56,0
273747,5901737891044,"Folie de protectie Ecran OEM pentru Huawei P20 Lite, Sticla Securizata, Full Glue, 5D, Neagra",OEM,9.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-folii-protectie/folie-de-protectie-ecran-oem-pentru-huawei-p20-lite-sticla-securizata-full-glue-5d-neagra,https://img.gsmnet.ro/600x600/products/142886/folie-protectie-ecran-oem-1-1675424273.jpg,2026-08-03 14:39:56,0
273766,5901737890313,"Folie de protectie Ecran OEM pentru Huawei P20, Sticla Securizata, Full Glue",OEM,6.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-folii-protectie/folie-de-protectie-ecran-oem-pentru-huawei-p20-sticla-securizata-full-glue,https://img.gsmnet.ro/600x600/products/142905/folie-de-protectie-ecran-1-1730972121.jpg,2026-08-03 14:39:56,0
273806,8809583847642,"Suport Auto Magnetic Ringke Gear, Universal, Negru",Ringke,42.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-suporturi-telefoane/suport-auto-magnetic-ringke-gear-universal-negru,https://img.gsmnet.ro/600x600/products/142945/suport-auto-universal-magnetic-7-1535375787.jpg,2026-08-03 14:39:56,0
273887,6957531078456,"Handsfree 3.5mm HOCO M34 Honor Music, Negru",HOCO,9.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-casti-audio/handsfree-3-5mm-hoco-m34-honor-music-negru,https://img.gsmnet.ro/600x600/products/143025/handsfree-casti-in-ear-hoco-1-1534766827.jpg,2026-08-03 14:39:56,0
273888,6957531078463,"Handsfree 3.5mm HOCO M34 Honor Music, Alb",HOCO,8.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-casti-audio/handsfree-3-5mm-hoco-m34-honor-music-alb,https://img.gsmnet.ro/600x600/products/143026/handsfree-casti-in-ear-hoco-1-1534766793.jpg,2026-08-03 14:39:56,0
274475,6920680883752,"Suport Auto XO Design XO-C8, Universal, Negru",XO Design,17.0,0,https://www.gsmnet.ro/accesorii-telefoane-tablete-suporturi-telefoane/suport-auto-xo-design-xo-c8-universal-negru,https://img.gsmnet.ro/600x600/products/143592/suport-auto-universal-xo-1-1536845226.jpg,2026-08-03 14:39:56,0
274853,6953156278493,"Cablu Incarcare USB-A - Lightning / microUSB / 2 x USB-C Baseus Rapid 4in1, 20W, 1.2m, Negru CA1T4-B01",Baseus,32.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-cabluri-adaptori/cablu-incarcare-usb-a-lightning-microusb-2-x-usb-c-baseus-rapid-4in1-20w-1-2m-negru-ca1t4-b01,https://img.gsmnet.ro/600x600/products/143677/cablu-date-incarcare-2-1537194251.jpg,2026-08-03 14:39:56,0
274952,5901737923561,"Folie de protectie Ecran OEM pentru Apple iPhone 11 / XR, Sticla Securizata, Full Glue, 5D, Neagra",OEM,9.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-folii-protectie/folie-de-protectie-ecran-oem-pentru-apple-iphone-11-xr-sticla-securizata-full-glue-5d-neagra,https://img.gsmnet.ro/600x600/products/143770/folie-protectie-ecran-oem-1-1687436645.jpg,2026-08-03 14:39:56,0
274954,5901737923585,"Folie de protectie Ecran OEM pentru Apple iPhone 11 Pro Max / XS Max, Sticla Securizata, Full Glue, 5D",OEM,8.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-folii-protectie/folie-de-protectie-ecran-oem-pentru-apple-iphone-11-pro-max-xs-max-sticla-securizata-full-glue-5d,https://img.gsmnet.ro/600x600/products/143772/folie-de-protectie-ecran-2-1727873828.jpg,2026-08-03 14:39:56,0
275003,5901737080264,"Acumulator Blue Star pentru Nokia 3100, 1200mAh, BL-5C",Blue Star,20.99,5,https://www.gsmnet.ro/piese-componente-acumulatori/acumulator-blue-star-pentru-nokia-3100-1200mah-bl-5c,https://img.gsmnet.ro/600x600/products/143821/acumulator-nokia-3100-1-1724401179.jpg,2026-08-03 14:39:56,0
275196,5902768015102,"Card Memorie microSDHC Imro, 32Gb, Clasa 10 / UHS-1 U1, Cu Adaptor",Imro,45.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-carduri-memorii-usb/card-memorie-microsdhc-imro-32gb-clasa-10-uhs-1-u1-cu-adaptor,https://img.gsmnet.ro/600x600/products/143975/card-memorie-microsdhc-imro--1-1538143551.png,2026-08-03 14:39:56,0
275373,5900495701701,"Husa pentru Huawei Mate 20 Lite, OEM, Smart Magnet, Neagra",OEM,14.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-huse/husa-pentru-huawei-mate-20-lite-oem-smart-magnet-neagra,https://img.gsmnet.ro/600x600/products/144144/husa-piele-oem-smart-1-1540559676.jpg,2026-08-03 14:39:56,0
275671,5903396460814,"Husa pentru Samsung Galaxy S9+ G965, OEM, Carbon, Neagra",OEM,8.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-huse/husa-pentru-samsung-galaxy-s9-plus-g965-oem-carbon-neagra,https://img.gsmnet.ro/600x600/products/144389/husa-tpu-oem-carbon-1-1539694756.jpg,2026-08-03 14:39:56,0
275899,619659069193,"Memorie Externa USB-A SanDisk Cruzer Blade, 32Gb SDCZ50-032G-B35",SanDisk,41.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-carduri-memorii-usb/memorie-externa-usb-a-sandisk-cruzer-blade-32gb-sdcz50-032g-b35,https://img.gsmnet.ro/600x600/products/144592/memorie-externa-sandisk-cruzer-2-1540476395.jpg,2026-08-03 14:39:56,0
275913,6953156260573,"Suport Auto Magnetic Baseus Air Vent, Universal, Negru SUGX-A0",Baseus,29.99,0,https://www.gsmnet.ro/accesorii-telefoane-tablete-suporturi-telefoane/suport-auto-magnetic-baseus-air-vent-universal-negru-sugx-a0,https://img.gsmnet.ro/600x600/products/144606/suport-auto-universal-baseus-1-1540472519.jpg,2026-08-03 14:39:56,0
275930,6953156272446,"Incarcator Retea Baseus, 24W, 3A, 1 x USB-A, Alb CCALL-BX02",Baseus,32.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-incarcatoare/incarcator-retea-baseus-24w-3a-1-x-usb-a-alb-ccall-bx02,https://img.gsmnet.ro/600x600/products/144623/incarcator-retea-usb-baseus-1-1540471611.jpg,2026-08-03 14:39:56,0
275951,5902768015119,"Memorie Externa USB-A Imro Easy, 32Gb",Imro,34.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-carduri-memorii-usb/memorie-externa-usb-a-imro-easy-32gb,https://img.gsmnet.ro/600x600/products/144644/memorie-externa-imro-easy-1-1778231513.jpeg,2026-08-03 14:39:56,0
276458,8809611502444,"Suport Auto Magnetic Ringke Power Clip, Universal, Negru",Ringke,44.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-suporturi-telefoane/suport-auto-magnetic-ringke-power-clip-universal-negru,https://img.gsmnet.ro/600x600/products/145081/suport-auto-universal-ringke-1-1542620736.jpg,2026-08-03 14:39:56,0
276669,6971695581126,"Adeziv Lichid Zhanlida T-8000, 50ml, Transparent",Zhanlida ,14.99,0,https://www.gsmnet.ro/aparatura-instrumente-service-piese-schimb-consumabile/adeziv-lichid-zhanlida-t-8000-50ml-transparent,https://img.gsmnet.ro/600x600/products/145286/adeziv-lichid-zhanlida-t8000-1-1542621611.jpg,2026-08-03 14:39:56,0
276698,5902768015607,"Card Memorie microSDHC Imro, 32Gb, Clasa 10 / UHS-1 U1",Imro,42.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-carduri-memorii-usb/card-memorie-microsdhc-imro-32gb-clasa-10-uhs-1-u1,https://img.gsmnet.ro/600x600/products/145315/card-memorie-microsdhc-imro-1-1542369697.jpg,2026-08-03 14:39:56,0
276762,5902768015034,"Card Memorie microSDHC Imro, 16Gb, Clasa 10 / UHS-1 U1",Imro,29.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-carduri-memorii-usb/card-memorie-microsdhc-imro-16gb-clasa-10-uhs-1-u1,https://img.gsmnet.ro/600x600/products/145379/card-memorie-microsdhc-imro-1-1542369655.jpg,2026-08-03 14:39:56,0
276964,5901854697123,"Banda Adeziva OEM, 2mm, 50m, Alba",OEM,13.99,5,https://www.gsmnet.ro/aparatura-instrumente-service-piese-schimb-consumabile/banda-adeziva-oem-2mm-50m-alba,https://img.gsmnet.ro/600x600/products/145581/rola-dublu-adeziv-touchscreen-1-1542188925.jpg,2026-08-03 14:39:56,0
277249,5900495709523,"Husa pentru Samsung Galaxy J4 Plus (2018) J415, OEM, Smart Magnet, Neagra",OEM,14.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-huse/husa-pentru-samsung-galaxy-j4-plus-2018-j415-oem-smart-magnet-neagra,https://img.gsmnet.ro/600x600/products/145866/husa-pentru-samsung-galaxy-1-1716376998.jpg,2026-08-03 14:39:56,0
277250,5901737935182,"Husa pentru Samsung Galaxy J4 Plus (2018) J415, OEM, Smart Magnet, Bleumarin",OEM,14.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-huse/husa-pentru-samsung-galaxy-j4-plus-2018-j415-oem-smart-magnet-bleumarin,https://img.gsmnet.ro/600x600/products/145867/husa-pentru-samsung-galaxy-1-1716371972.jpg,2026-08-03 14:39:56,0
277353,5901737924933,"Husa pentru Huawei Mate 20 Lite, OEM, Smart Magnet, Bleumarin",OEM,11.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-huse/husa-pentru-huawei-mate-20-lite-oem-smart-magnet-bleumarin,https://img.gsmnet.ro/600x600/products/145970/husa-pentru-huawei-mate-4-1716371988.jpg,2026-08-03 14:39:56,0
277374,5907156001088,"Spray Curatare Alcool Izopropilic Elektronic Spray IPA Plus, 150ml ART.108 ",Elektronic Spray,39.99,0,https://www.gsmnet.ro/aparatura-instrumente-service-piese-schimb-consumabile/spray-curatare-alcool-izopropilic-elektronic-spray-ipa-plus-150ml-art-108,https://img.gsmnet.ro/600x600/products/145991/solutie-curatare-izopropanol-ipa-1-1543328073.jpg,2026-08-03 14:39:56,0
277647,8806088957920,"Cablu Date si Incarcare USB-A - USB-C Samsung 2-Pack, 25W, 1.5m, Negru EP-DG930MBEGWW",Samsung,50.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-cabluri-adaptori/cablu-date-incarcare-usb-a-usb-c-samsung-2-pack-25w-1-5m-negru-ep-dg930mbegww,https://img.gsmnet.ro/600x600/products/146262/cablu-date-incarcare-4-1544602993.jpg,2026-08-03 14:39:56,0
278006,5900495698544,"Folie de protectie Ecran OEM pentru Apple iPhone 11 / XR, Sticla Securizata, Full Glue, 2.5D",OEM,7.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-folii-protectie/folie-de-protectie-ecran-oem-pentru-apple-iphone-11-xr-sticla-securizata-full-glue-2-5d,https://img.gsmnet.ro/600x600/products/146621/folie-protectie-ecran-oem-1-1548247478.jpg,2026-08-03 14:39:56,0
278075,5908267930144,"Card Memorie microSDHC GoodRam, 32Gb, Clasa 10 / UHS-1 U1, Cu Adaptor",GoodRam,43.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-carduri-memorii-usb/card-memorie-microsdhc-goodram-32gb-clasa-10-uhs-1-u1-cu-adaptor,https://img.gsmnet.ro/600x600/products/146690/card-memorie-microsdhc-goodram-3-1618391171.jpg,2026-08-03 14:39:56,0
278213,8596311038136,Acumulator Apple iPhone X,Aftermarket,67.99,5,https://www.gsmnet.ro/piese-componente-acumulatori/acumulator-apple-iphone-x,https://img.gsmnet.ro/600x600/products/146823/acumulator-apple-iphone-x--1-1548933234.jpg,2026-08-03 14:39:56,0
278226,6953156268760,"Suport Auto Baseus Osculum Gravity, Universal, SUYL-XP01 Negru",Baseus,34.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-suporturi-telefoane/suport-auto-baseus-osculum-gravity-universal-suyl-xp01-negru,https://img.gsmnet.ro/600x600/products/146836/suport-auto-universal-baseus-9-1547465961.jpg,2026-08-03 14:39:56,0
278400,5901737933249,"Husa pentru Samsung Galaxy A7 (2018) A750, Forcell, Carbon, Neagra",Forcell,7.99,0,https://www.gsmnet.ro/accesorii-telefoane-tablete-huse/husa-pentru-samsung-galaxy-a7-2018-a750-forcell-carbon-neagra,https://img.gsmnet.ro/600x600/products/146967/husa-tpu-oem-carbon-1-1548339742.jpg,2026-08-03 14:39:56,0
278495,5901737944894,"Husa pentru Huawei P Smart (2019) / Honor 10 Lite, OEM, Smart Magnet, Neagra",OEM,17.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-huse/husa-pentru-huawei-p-smart-2019-honor-10-lite-oem-smart-magnet-neagra,https://img.gsmnet.ro/600x600/products/147045/husa-pentru-huawei-p-1-1716377010.jpg,2026-08-03 14:39:56,0
278500,6953156286511,"Incarcator Auto Baseus, 30W, 5A, 2 x USB-A, Negru CCALL-YD01",Baseus,32.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-incarcatoare/incarcator-auto-baseus-30w-5a-2-x-usb-a-negru-ccall-yd01,https://img.gsmnet.ro/600x600/products/147049/incarcator-auto-usb-baseus-1-1548163163.jpg,2026-08-03 14:39:56,0
278638,5900495709219,"Folie de protectie Ecran OEM pentru Samsung Galaxy A7 (2018) A750, Sticla Securizata, Full Glue",OEM,5.99,0,https://www.gsmnet.ro/accesorii-telefoane-tablete-folii-protectie/folie-de-protectie-ecran-oem-pentru-samsung-galaxy-a7-2018-a750-sticla-securizata-full-glue,https://img.gsmnet.ro/600x600/products/147148/folie-protectie-ecran-oem-1-1548408933.jpg,2026-08-03 14:39:56,0
278665,5900217282433,"Husa pentru Huawei P Smart (2019), OEM, Carbon, Neagra",OEM,8.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-huse/husa-pentru-huawei-p-smart-2019-oem-carbon-neagra,https://img.gsmnet.ro/600x600/products/147173/husa-tpu-oem-carbon-3-1557394917.jpg,2026-08-03 14:39:56,0
278673,6920246607815,Cleste dezizolat OEM LA815026,OEM,71.99,5,https://www.gsmnet.ro/aparatura-instrumente-service-instrumente-service/cleste-dezizolat-oem-la815026,https://img.gsmnet.ro/600x600/products/147181/cleste-universal-pentru-dezizolat-2-1549293979.jpg,2026-08-03 14:39:56,0
278996,0660982713208,"Geam Camera Spate Apple iPhone XS Max, Negru",Aftermarket,2.99,5,https://www.gsmnet.ro/piese-componente-componente-carcasa/geam-camera-spate-apple-iphone-xs-max-negru,https://img.gsmnet.ro/600x600/products/147504/geam-camera-spate-negru-1-1553253869.jpg,2026-08-03 14:39:56,0
279002,0660982715042,Conector Incarcare Huawei Y7 Prime (2018),Aftermarket,3.99,5,https://www.gsmnet.ro/piese-componente-conectori-incarcare/conector-incarcare-huawei-y7-prime-2018,https://img.gsmnet.ro/600x600/products/147510/conector-incarcare-date-1-1553005805.jpg,2026-08-03 14:39:56,0
279103,6953156275027,"Cablu Date si Incarcare USB-A - Lightning Baseus Cafule, 18W, 2m, Rosu CALKLF-C19",Baseus,16.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-cabluri-adaptori/cablu-date-incarcare-usb-a-lightning-baseus-cafule-18w-2m-rosu-calklf-c19,https://img.gsmnet.ro/600x600/products/147610/cablu-date-incarcare-3-1548412701.jpg,2026-08-03 14:39:56,0
279104,6953156278240,"Cablu Date si Incarcare USB-A - USB-C Baseus Cafule, 18W, 2m, Negru CATKLF-C91",Baseus,18.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-cabluri-adaptori/cablu-date-incarcare-usb-a-usb-c-baseus-cafule-18w-2m-negru-catklf-c91,https://img.gsmnet.ro/600x600/products/147611/cablu-date-incarcare-2-1548412802.jpg,2026-08-03 14:39:56,0
279424,5900217283508,Adeziv Lichid UV OEM pentru Folie Protectie Sticla UV,OEM,8.99,0,https://www.gsmnet.ro/aparatura-instrumente-service-piese-schimb-consumabile/adeziv-lichid-uv-oem-pentru-folie-protectie-sticla-uv,https://img.gsmnet.ro/600x600/products/147889/adeziv-uv-pentru-montarea-1-1549622514.jpg,2026-08-03 14:39:56,0
279716,6953156278233,"Cablu Date si Incarcare USB-A - USB-C Baseus Cafule, 18W, 2m, Gri CATKLF-CG1",Baseus,18.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-cabluri-adaptori/cablu-date-incarcare-usb-a-usb-c-baseus-cafule-18w-2m-gri-catklf-cg1,https://img.gsmnet.ro/600x600/products/148140/cablu-date-incarcare-1-1551189037.jpg,2026-08-03 14:39:56,0
279844,5901737944801,"Husa pentru Huawei P30 Pro, OEM, Smart Magnet, Neagra",OEM,12.99,0,https://www.gsmnet.ro/accesorii-telefoane-tablete-huse/husa-pentru-huawei-p30-pro-oem-smart-magnet-neagra,https://img.gsmnet.ro/600x600/products/148268/husa-piele-oem-smart-1-1551194470.jpg,2026-08-03 14:39:56,0
279885,6953156256712,"Sticker Metalic Baseus 2in1, Argintiu ACDR-A0S",Baseus,12.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-suporturi-telefoane/sticker-metalic-baseus-2in1-argintiu-acdr-a0s,https://img.gsmnet.ro/600x600/products/148309/set-sticker-magnetic-telefon-3-1550674173.jpg,2026-08-03 14:39:56,0
280104,6953156279117,"Suport Auto Baseus Future Gravity, Universal, Negru SUYL-WL01",Baseus,37.99,5,https://www.gsmnet.ro/accesorii-telefoane-tablete-suporturi-telefoane/suport-auto-baseus-future-gravity-universal-negru-suyl-wl01,https://img.gsmnet.ro/600x600/products/148397/suport-auto-universal-baseus-5-1551796965.jpg,2026-08-03 14:39:56,0
280159,0660982727298,Buzzer Apple iPhone X ,Aftermarket,2.99,5,https://www.gsmnet.ro/piese-componente-piese/buzzer-apple-iphone-x,https://img.gsmnet.ro/600x600/products/148452/buzzer-apple-iphone-x-1-1552984311.jpg,2026-08-03 14:39:56,0
280160,660982727304,Buzzer Huawei Mate 20 Lite ,Aftermarket,9.99,0,https://www.gsmnet.ro/piese-componente-piese/buzzer-huawei-mate-20-lite,https://img.gsmnet.ro/600x600/products/148453/buzzer-huawei-mate-20-1-1552983513.jpg,2026-07-25 02:41:21,38
280161,0660982712935,Buzzer Honor 20 lite / 10 Lite / Huawei P Smart (2019),Aftermarket,3.99,0,https://www.gsmnet.ro/piese-componente-piese/buzzer-honor-20-lite-10-lite-huawei-p-smart-2019,https://img.gsmnet.ro/600x600/products/148454/buzzer-huawei-p-smart-1-1552983350.jpg,2026-08-03 14:39:56,0
